	type	fixed acidity	volatile acidity	citric acid	residual sugar	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates	alcohol
282	1	6.8	0.44	0.37	5.1	0.047	46.0	201.0	0.9938	3.08	0.65	10.5
283	1	6.7	0.34	0.3	15.6	0.054	51.0	196.0	0.9982	3.19	0.49	9.3
284	1	7.1	0.35	0.24	15.4	0.055	46.0	198.0	0.9988	3.12	0.49	8.8
285	1	7.3	0.32	0.25	7.2	0.056	47.0	180.0	0.9961	3.08	0.47	8.8
286	1	6.5	0.28	0.33	15.7	0.053	51.0	190.0	0.9978	3.22	0.51	9.7
287	1	7.2	0.23	0.39	14.2	0.058	49.0	192.0	0.9979	2.98	0.48	9.0
288	1	7.2	0.23	0.39	14.2	0.058	49.0	192.0	0.9979	2.98	0.48	9.0
289	1	7.2	0.23	0.39	14.2	0.058	49.0	192.0	0.9979	2.98	0.48	9.0
290	1	7.2	0.23	0.39	14.2	0.058	49.0	192.0	0.9979	2.98	0.48	9.0
291	1	5.9	0.15	0.31	5.8	0.041	53.0	155.0	0.9945	3.52	0.46	10.5
292	1	7.4	0.28	0.42	19.8	0.066	53.0	195.0	1.0	2.96	0.44	9.1
293	1	6.2	0.28	0.22	7.3	0.041	26.0	157.0	0.9957	3.44	0.64	9.8
294	1	9.1	0.59	0.38	1.6	0.066	34.0	182.0	0.9968	3.23	0.38	8.5
295	1	6.3	0.33	0.27	1.2	0.046	34.0	175.0	0.9934	3.37	0.54	9.4
296	1	8.3	0.39	0.7	10.6	0.045	33.0	169.0	0.9976	3.09	0.57	9.4
297	1	7.2	0.19	0.46	3.8	0.041	82.0	187.0	0.9932	3.19	0.6	11.2
298	1	7.5	0.17	0.44	11.3	0.046	65.0	146.0	0.997	3.17	0.45	10.0
299	1	6.7	0.17	0.5	2.1	0.043	27.0	122.0	0.9923	3.15	0.45	10.3
300	1	6.1	0.41	0.0	1.6	0.063	36.0	87.0	0.9914	3.27	0.67	10.8
301	1	8.3	0.2	0.35	0.9	0.05	12.0	74.0	0.992	3.13	0.38	10.5
302	1	6.1	0.41	0.0	1.6	0.063	36.0	87.0	0.9914	3.27	0.67	10.8
303	1	6.0	0.29	0.21	1.3	0.055	42.0	168.0	0.9914	3.32	0.43	11.1
304	1	7.3	0.41	0.24	6.8	0.057	41.0	163.0	0.9949	3.2	0.41	9.9
305	1	7.3	0.41	0.24	6.8	0.057	41.0	163.0	0.9949	3.2	0.41	9.9
306	1	7.2	0.43	0.24	6.7	0.058	40.0	163.0	0.995	3.2	0.41	9.9
307	1	7.3	0.4	0.24	6.7	0.058	41.0	166.0	0.995	3.2	0.41	9.9
308	1	6.2	0.33	0.27	4.9	0.036	30.0	134.0	0.9927	3.2	0.42	10.4
309	1	6.2	0.31	0.26	4.8	0.037	36.0	148.0	0.9928	3.21	0.41	10.4
310	1	6.1	0.36	0.27	2.1	0.035	16.0	100.0	0.9917	3.4	0.71	11.5
311	1	5.0	0.55	0.14	8.3	0.032	35.0	164.0	0.9918	3.53	0.51	12.5
312	1	7.8	0.25	0.41	3.7	0.042	37.0	149.0	0.9954	3.36	0.45	10.0
313	1	5.7	0.36	0.21	6.7	0.038	51.0	166.0	0.9941	3.29	0.63	10.0
314	1	5.8	0.34	0.21	6.6	0.04	50.0	167.0	0.9941	3.29	0.62	10.0
315	1	6.8	0.28	0.6	1.1	0.132	42.0	127.0	0.9934	3.09	0.44	9.1
316	1	6.8	0.25	0.34	4.7	0.031	34.0	134.0	0.9927	3.21	0.38	10.6
317	1	6.6	0.24	0.35	7.7	0.031	36.0	135.0	0.9938	3.19	0.37	10.5
318	1	5.9	0.3	0.47	7.85	0.03	19.0	133.0	0.9933	3.52	0.43	11.5
319	1	6.1	0.125	0.25	3.3	0.04	10.0	69.0	0.9934	3.54	0.59	10.1
320	1	6.0	0.1	0.24	1.1	0.041	15.0	65.0	0.9927	3.61	0.61	10.3
321	1	6.6	0.24	0.35	7.7	0.031	36.0	135.0	0.9938	3.19	0.37	10.5
322	1	6.8	0.25	0.34	4.7	0.031	34.0	134.0	0.9927	3.21	0.38	10.6
323	1	6.8	0.28	0.44	9.3	0.031	35.0	137.0	0.9946	3.16	0.36	10.4
324	1	8.3	0.41	0.51	2.0	0.046	11.0	207.0	0.993	3.02	0.55	11.4
325	1	7.5	0.27	0.31	5.8	0.057	131.0	313.0	0.9946	3.18	0.59	10.5
326	1	7.9	0.26	0.41	15.15	0.04	38.0	216.0	0.9976	2.96	0.6	10.0
327	1	6.4	0.34	0.23	6.3	0.039	37.0	143.0	0.9944	3.19	0.65	10.0
328	1	6.5	0.28	0.35	15.4	0.042	55.0	195.0	0.9978	3.23	0.5	9.6
329	1	7.2	0.21	0.41	1.3	0.036	33.0	85.0	0.992	3.17	0.51	10.4
330	1	6.4	0.32	0.35	4.8	0.03	34.0	101.0	0.9912	3.36	0.6	12.5
331	1	6.8	0.24	0.34	4.6	0.032	37.0	135.0	0.9927	3.2	0.39	10.6
332	1	6.3	0.23	0.3	1.8	0.033	16.0	91.0	0.9906	3.28	0.4	11.8
333	1	6.5	0.28	0.34	9.9	0.038	30.0	133.0	0.9954	3.11	0.44	9.8
334	1	5.6	0.26	0.26	5.7	0.031	12.0	80.0	0.9923	3.25	0.38	10.8
335	1	6.3	0.23	0.3	1.8	0.033	16.0	91.0	0.9906	3.28	0.4	11.8
336	1	6.3	0.23	0.33	1.5	0.036	15.0	105.0	0.991	3.32	0.42	11.2
337	1	5.8	0.27	0.27	12.3	0.045	55.0	170.0	0.9972	3.28	0.42	9.3
338	1	5.9	0.26	0.4	1.3	0.047	12.0	139.0	0.9945	3.45	0.53	10.4
339	1	6.6	0.18	0.35	1.5	0.049	49.0	141.0	0.9934	3.43	0.85	10.2
340	1	7.4	0.2	0.43	7.8	0.045	27.0	153.0	0.9964	3.19	0.55	9.0
341	1	8.0	0.24	0.36	1.5	0.047	17.0	129.0	0.9948	3.2	0.54	10.0
342	1	6.4	0.26	0.42	9.7	0.044	30.0	140.0	0.9962	3.18	0.47	9.1
343	1	5.4	0.31	0.47	3.0	0.053	46.0	144.0	0.9931	3.29	0.76	10.0
344	1	5.4	0.29	0.47	3.0	0.052	47.0	145.0	0.993	3.29	0.75	10.0
345	1	7.1	0.145	0.33	4.6	0.05	33.0	131.0	0.9942	3.28	0.4	9.6
346	1	5.6	0.34	0.1	1.3	0.031	20.0	68.0	0.9906	3.36	0.51	11.2
347	1	6.7	0.19	0.41	15.6	0.056	75.0	155.0	0.9995	3.2	0.44	8.8
348	1	7.8	0.18	0.46	13.6	0.052	38.0	118.0	0.998	3.15	0.5	10.0
349	1	7.6	0.17	0.45	11.2	0.054	56.0	137.0	0.997	3.15	0.47	10.0
350	1	6.3	0.12	0.36	2.1	0.044	47.0	146.0	0.9914	3.27	0.74	11.4
351	1	7.3	0.33	0.4	6.85	0.038	32.0	138.0	0.992	3.03	0.3	11.9
352	1	5.5	0.335	0.3	2.5	0.071	27.0	128.0	0.9924	3.14	0.51	9.6
353	1	7.3	0.33	0.4	6.85	0.038	32.0	138.0	0.992	3.03	0.3	11.9
354	1	5.8	0.4	0.42	4.4	0.047	38.5	245.0	0.9937	3.25	0.57	9.6
355	1	7.3	0.22	0.37	14.3	0.063	48.0	191.0	0.9978	2.89	0.38	9.0
356	1	7.3	0.22	0.37	14.3	0.063	48.0	191.0	0.9978	2.89	0.38	9.0
357	1	6.1	0.36	0.33	1.1	0.05	24.0	169.0	0.9927	3.15	0.78	9.5
358	1	10.0	0.2	0.39	1.4	0.05	19.0	152.0	0.994	3.0	0.42	10.4
359	1	6.9	0.24	0.34	4.7	0.04	43.0	161.0	0.9935	3.2	0.59	10.6
360	1	6.4	0.24	0.32	14.9	0.047	54.0	162.0	0.9968	3.28	0.5	10.2
361	1	7.1	0.365	0.14	1.2	0.055	24.0	84.0	0.9941	3.15	0.43	8.9
362	1	6.8	0.15	0.3	5.3	0.05	40.0	127.0	0.9942	3.4	0.39	9.7
363	1	7.3	0.22	0.37	14.3	0.063	48.0	191.0	0.9978	2.89	0.38	9.0
364	1	6.8	0.16	0.4	2.3	0.037	18.0	102.0	0.9923	3.49	0.42	11.4
365	1	6.0	0.26	0.32	3.5	0.028	29.0	113.0	0.9912	3.4	0.71	12.3
366	1	6.0	0.18	0.27	1.5	0.089	40.0	143.0	0.9923	3.49	0.62	10.8
367	1	6.9	0.33	0.21	1.0	0.053	39.0	148.0	0.9927	3.12	0.45	9.4
368	1	7.2165793124710955	0.29	0.48	2.3	0.049	36.0	178.0	0.9931	3.17	0.64	10.6
369	1	7.1	0.39	0.35	12.5	0.044	26.0	72.0	0.9941	3.17	0.29	11.6
370	1	6.9	0.33	0.21	1.0	0.053	39.0	148.0	0.9927	3.12	0.45	9.4
371	1	7.7	0.29	0.48	2.3	0.049	36.0	178.0	0.9931	3.17	0.64	10.6
372	1	6.6	0.905	0.19	0.8	0.048	17.0	204.0	0.9934	3.34	0.56	10.0
373	1	7.2	0.27	0.27	2.4	0.048	30.0	149.0	0.9936	3.1	0.51	9.2
374	1	5.1	0.33	0.22	1.6	0.027	18.0	89.0	0.9893	3.51	0.38	12.5
375	1	5.1	0.33	0.22	1.6	0.027	18.0	89.0	0.9893	3.51	0.38	12.5
376	1	6.4	0.31	0.28	1.5	0.037	12.0	119.0	0.9919	3.32	0.51	10.4
377	1	7.3	0.2	0.44	1.4	0.045	21.0	98.0	0.9924	3.15	0.46	10.0
378	1	5.7	0.32	0.5	2.6	0.049	17.0	155.0	0.9927	3.22	0.64	10.0
379	1	6.4	0.31	0.28	1.5	0.037	12.0	119.0	0.9919	3.32	0.51	10.4
380	1	7.3	0.2	0.44	1.4	0.045	21.0	98.0	0.9924	3.15	0.46	10.0
381	1	7.2	0.28	0.26	12.5	0.046	48.0	179.0	0.9975	3.1	0.52	9.0
382	1	7.5	0.35	0.28	9.6	0.051	26.0	157.0	0.9969	3.12	0.53	9.2
383	1	7.2	0.27	0.27	2.4	0.048	30.0	149.0	0.9936	3.1	0.51	9.2
384	1	6.0	0.36	0.39	3.2	0.027	20.0	125.0	0.991	3.38	0.39	11.3
385	1	5.1	0.33	0.22	1.6	0.027	18.0	89.0	0.9893	3.51	0.38	12.5
386	1	5.0	0.17	0.56	1.5	0.026	24.0	115.0	0.9906	3.48	0.39	10.8
387	1	6.3	0.39	0.35	5.9	0.04	82.5	260.0	0.9941	3.12	0.66	10.1
388	1	6.7	0.21	0.32	5.4	0.047	29.0	140.0	0.995	3.39	0.46	9.7
389	1	7.0	0.3	0.38	14.9	0.032	60.0	181.0	0.9983	3.18	0.61	9.3
390	1	7.0	0.3	0.38	14.9	0.032	60.0	181.0	0.9983	3.18	0.61	9.3
391	1	6.5	0.36	0.32	1.1	0.031	13.0	66.0	0.9916	3.1	0.46	10.6
392	1	6.1	0.55	0.15	9.8	0.031	19.0	125.0	0.9957	3.36	0.47	10.2
393	1	7.3	0.24	0.43	2.0	0.021	20.0	69.0	0.99	3.08	0.56	12.2
394	1	6.8	0.37	0.51	11.8	0.044	62.0	163.0	0.9976	3.19	0.44	8.8
395	1	6.8	0.27	0.12	1.3	0.04	87.0	168.0	0.992	3.18	0.41	10.0
396	1	8.2	0.28	0.42	1.8	0.031	30.0	93.0	0.9917	3.09	0.39	11.4
397	1	6.3	0.2	0.4	1.5	0.037	35.0	107.0	0.9917	3.46	0.5	11.4
398	1	5.9	0.26	0.27	18.2	0.048	52.0	168.0	0.9993	3.35	0.44	9.4
399	1	6.4	0.19	0.42	2.9	0.032	32.0	83.0	0.9908	3.3	0.41	11.7
400	1	6.3	0.2	0.4	1.5	0.037	35.0	107.0	0.9917	3.46	0.5	11.4
401	1	6.8	0.37	0.51	11.8	0.044	62.0	163.0	0.9976	3.19	0.44	8.8
402	1	6.1	0.35	0.07	1.4	0.069	22.0	108.0	0.9934	3.23	0.52	9.2
403	1	7.1	0.27	0.31	18.2	0.046	55.0	252.0	1.0	3.07	0.56	8.7
404	1	6.8	0.22	0.31	6.3	0.035	33.0	170.0	0.9918	3.24	0.66	12.6
405	1	6.8	0.27	0.12	1.3	0.04	87.0	168.0	0.992	3.18	0.41	10.0
406	1	5.8	0.28	0.34	4.0	0.031	40.0	99.0	0.9896	3.39	0.39	12.8
407	1	6.9	0.49	0.24	1.2	0.049	13.0	125.0	0.9932	3.17	0.51	9.4
408	1	6.3	0.14	0.39	1.2	0.044	26.0	116.0	0.992	3.26	0.53	10.3
409	1	8.2	0.28	0.42	1.8	0.031	30.0	93.0	0.9917	3.09	0.39	11.4
410	1	7.2	0.25	0.39	18.95	0.038	42.0	155.0	0.9999	2.97	0.47	9.0
411	1	7.3	0.28	0.36	12.7	0.04	38.0	140.0	0.998	3.3	0.79	9.6
412	1	7.2	0.19	0.39	1.2	0.036	32.0	85.0	0.9918	3.16	0.5	10.5
413	1	7.2	0.19	0.39	1.2	0.036	32.0	85.0	0.9918	3.16	0.5	10.5
414	1	7.2	0.25	0.39	18.95	0.038	42.0	155.0	0.9999	2.97	0.47	9.0
415	1	7.3	0.28	0.36	12.7	0.04	38.0	140.0	0.998	3.3	0.79	9.6
416	1	7.4	0.21	0.27	1.2	0.041	27.0	99.0	0.9927	3.19	0.33	9.8
417	1	6.8	0.26	0.22	7.7	0.047	57.0	210.0	0.9959	3.1	0.47	9.0
418	1	7.4	0.21	0.27	1.2	0.041	27.0	99.0	0.9927	3.19	0.33	9.8
419	1	7.4	0.31	0.28	1.6	0.05	33.0	137.0	0.9929	3.31	0.56	10.5
420	1	7.0	0.22	0.31	2.7	0.03	41.0	136.0	0.9898	3.16	0.37	12.7
421	1	7.0	0.21	0.28	8.7	0.045	37.0	222.0	0.9954	3.25	0.54	10.4
422	1	7.0	0.21	0.28	8.6	0.045	37.0	221.0	0.9954	3.25	0.54	10.4
423	1	7.0	0.21	0.28	8.6	0.045	37.0	221.0	0.9954	3.25	0.54	10.4
424	1	6.9	0.23	0.38	8.3	0.047	47.0	162.0	0.9954	3.34	0.52	10.5
425	1	7.0	0.21	0.28	8.7	0.045	37.0	222.0	0.9954	3.25	0.54	10.4
426	1	7.0	0.21	0.28	8.6	0.045	37.0	221.0	0.9954	3.25	0.54	10.4
427	1	6.8	0.29	0.5	13.3	0.053	48.0	194.0	0.9974	3.09	0.45	9.4
428	1	7.8	0.21	0.27	1.2	0.051	20.0	89.0	0.9936	3.06	0.46	9.1
429	1	7.1	0.31	0.47	13.6	0.056	54.0	197.0	0.9978	3.1	0.49	9.3
430	1	6.8	0.29	0.5	13.3	0.053	48.0	194.0	0.9974	3.09	0.45	9.4
431	1	6.4	0.34	0.1	1.1	0.048	19.0	84.0	0.9927	3.21	0.38	9.8
432	1	7.4	0.155	0.34	2.3	0.045	73.5	214.0	0.9934	3.18	0.61	9.9
433	1	7.2	0.55	0.09	1.5	0.108	16.0	151.0	0.9938	3.07	0.57	9.2
434	1	7.0	0.23	0.36	7.1	0.028	31.0	104.0	0.9922	3.35	0.47	12.1
435	1	6.9	0.2	0.37	6.2	0.027	24.0	97.0	0.992	3.38	0.49	12.2
436	1	6.1	0.28	0.32	2.5	0.042	23.0	218.5	0.9935	3.27	0.6	9.8
437	1	6.6	0.16	0.32	1.4	0.035	49.0	186.0	0.9906	3.35	0.64	12.4
438	1	7.4	0.155	0.34	5.444326404926867	0.045	73.5	214.0	0.9934	3.18	0.61	9.9
439	1	6.2	0.35	0.04	1.2	0.06	23.0	108.0	0.9934	3.26	0.54	9.2
440	1	6.7	0.22	0.37	1.6	0.028	24.0	102.0	0.9913	3.218395499383477	0.59	11.6
441	1	6.1	0.38	0.2	6.6	0.033	25.0	137.0	0.9938	3.3	0.69	10.4
442	1	6.0	0.25	0.28	2.2	0.026	54.0	126.0	0.9898	3.43	0.65	12.9
443	1	6.6	0.52	0.44	12.2	0.048	54.0	245.0	0.9975	3.26	0.54	9.3
444	1	6.9	0.24	0.36	20.8	0.031	40.0	139.0	0.9975	3.2	0.33	11.0
445	1	7.1	0.32	0.32	11.0	0.038	16.0	66.0	0.9937	3.24	0.4	11.5
446	1	5.8	0.28	0.27	2.6	0.054	30.0	156.0	0.9914	3.53	0.42	12.4
447	1	6.5	0.41	0.24	14.0	0.048	24.0	113.0	0.9982	3.44	0.53	9.8
448	1	6.5	0.41	0.24	14.0	0.048	24.0	113.0	0.9982	3.44	0.53	9.8
449	1	6.4	0.28	0.29	1.6	0.052	34.0	127.0	0.9929	3.48	0.56	10.5
450	1	7.2	0.6	0.2	9.9	0.07	21.0	174.0	0.9971	3.03	0.54	9.1
451	1	6.1	0.2	0.25	1.2	0.038	34.0	128.0	0.9921	3.24	0.44	10.1
452	1	5.9	0.46	0.14	2.7	0.042	27.0	160.0	0.9931	3.46	0.51	10.6
453	1	6.0	0.27	0.27	1.6	0.046	32.0	113.0	0.9924	3.41	0.51	10.5
454	1	6.4	0.28	0.29	1.6	0.052	34.0	127.0	0.9929	3.48	0.56	10.5
455	1	6.4	0.41	0.24	14.0	0.048	24.0	113.0	0.9982	3.44	0.53	9.8
456	1	6.3	0.23	0.31	1.5	0.022	11.0	82.0	0.9892	3.3	0.4	12.9
457	1	7.1	0.21	0.27	8.6	0.056	26.0	111.0	0.9956	2.95	0.52	9.5
458	1	6.0	0.37	0.32	1.0	0.053	31.0	218.5	0.9924	3.29	0.72	9.8
459	1	6.1	0.43	0.35	9.1	0.059	83.0	249.0	0.9971	3.37	0.5	8.5
460	1	7.1	0.21	0.27	8.6	0.056	26.0	111.0	0.9956	2.95	0.52	9.5
461	1	7.0	0.25	0.29	15.2	0.047	40.0	171.0	0.9982	3.22	0.45	9.3
462	1	5.9	0.25	0.19	12.4	0.047	50.0	162.0	0.9973	3.35	0.38	9.5
463	1	6.8	0.32	0.21	2.2	0.044	15.0	68.0	0.9932	3.17	0.39	9.4
464	1	7.2	0.39	0.62	11.0	0.047	66.0	178.0	0.9976	3.16	0.5	8.7
465	1	6.3	0.21	0.58	10.0	0.081	34.0	126.0	0.9962	2.95	0.46	8.9
466	1	7.0	0.14	0.32	9.0	0.039	54.0	141.0	0.9956	3.22	0.43	9.4
467	1	6.8	0.32	0.21	2.2	0.044	15.0	68.0	0.9932	3.17	0.39	9.4
468	1	7.2	0.39	0.62	11.0	0.047	66.0	178.0	0.9976	3.16	0.5	8.7
469	1	7.2	0.29	0.53	18.15	0.047	59.0	182.0	0.9992	3.09	0.52	9.6
470	1	8.6	0.37	0.7	12.15	0.039	21.0	158.0	0.9983	3.0	0.73	9.3
471	1	6.5	0.38	0.34	3.4	0.036	34.0	200.0	0.9937	3.14	0.76	10.0
472	1	6.6	0.24	0.29	2.0	0.023	19.0	86.0	0.99	3.25	0.45	12.5
473	1	7.0	0.17	0.31	4.8	0.034	34.0	132.0	0.9944	3.36	0.48	9.6
474	1	5.5	0.16	0.22	4.5	0.03	30.0	102.0	0.9938	3.24	0.36	9.4
475	1	7.0	0.24	0.51	11.0	0.029	55.0	227.0	0.9965	3.03	0.61	9.5
476	1	7.4	0.28	0.36	1.1	0.028	42.0	105.0	0.9893	2.99	0.39	12.4
477	1	7.0	0.22	0.28	1.5	0.037	29.0	115.0	0.9927	3.11	0.55	10.5
478	1	7.1	0.55	0.13	1.7	0.073	21.0	165.0	0.994	2.97	0.58	9.2
479	1	6.3	0.22	0.33	1.7	0.041	67.0	164.0	0.9928	3.32	0.56	10.4
480	1	6.7	0.47	0.34	8.9	0.043	31.0	172.0	0.9964	3.22	0.6	9.2
481	1	5.9	0.36	0.41	1.3	0.047	45.0	104.0	0.9917	3.33	0.51	10.6
482	1	5.8	0.25	0.24	13.3	0.044	41.0	137.0	0.9972	3.34	0.42	9.5
483	1	6.7	0.47	0.34	8.9	0.043	31.0	172.0	0.9964	3.22	0.6	9.2
484	1	6.2	0.37	0.3	6.6	0.346	79.0	200.0	0.9954	3.29	0.58	9.6
485	1	6.2	0.18	0.38	1.5	0.028	36.0	117.0	0.993	3.47	0.54	9.7
486	1	6.0	0.16	0.37	1.5	0.025	43.0	117.0	0.9928	3.46	0.51	9.7
487	1	6.6	0.34	0.28	1.3	0.035	32.0	90.0	0.9916	3.1	0.42	10.7
488	1	7.4	0.29	0.29	1.6	0.045	53.0	180.0	0.9936	3.34	0.68	10.5
489	1	7.4	0.26	0.31	7.6	0.047	52.0	177.0	0.9962	3.13	0.45	8.9
490	1	7.0	0.28	0.36	1.0	0.035	8.0	70.0	0.9899	3.09	0.46	12.1
491	1	7.1	0.23	0.39	1.6	0.032	12.0	65.0	0.9898	3.25	0.4	12.7
492	1	7.8	0.19	0.26	8.9	0.039	42.0	182.0	0.996	3.18	0.46	9.9
493	1	6.3	0.19	0.28	1.8	0.022	28.0	158.0	0.9907	3.2	0.64	11.4
494	1	6.8	0.2	0.38	4.7	0.04	27.0	103.0	0.994	3.37	0.58	10.7
495	1	5.7	0.44	0.13	7.0	0.025	28.0	173.0	0.9913	3.33	0.48	12.5
496	1	7.2	0.4	0.62	10.8	0.041	70.0	189.0	0.9976	3.08	0.49	8.6
497	1	6.8	0.23	0.32	1.6	0.026	43.0	147.0	0.9904	3.29	0.54	12.5
498	1	5.7	0.335	0.34	1.0	0.04	13.0	174.0	0.992	3.27	0.66	10.0
499	1	7.2	0.4	0.62	10.8	0.041	70.0	189.0	0.9976	3.08	0.49	8.6
500	1	7.2	0.28	0.54	16.7	0.045	54.0	200.0	0.999	3.08	0.49	9.5
501	1	6.8	0.19	0.58	14.2	0.038	51.0	164.0	0.9975	3.12	0.48	9.6
502	1	6.4	0.3	0.3	2.25	0.038	8.0	210.0	0.9937	3.2	0.62	9.9
503	1	6.5	0.3	0.29	2.25	0.037	8.0	210.0	0.9937	3.19	0.62	9.9
504	1	7.8	0.18	0.31	12.2	0.053	46.0	140.0	0.998	3.06	0.53	8.9
505	1	7.8	0.18	0.31	12.2	0.053	46.0	140.0	0.998	3.06	0.53	8.9
506	1	7.3	0.51	0.26	3.3	0.09	7.0	135.0	0.9944	3.01	0.52	8.8
507	1	6.0	0.24	0.27	1.9	0.048	40.0	170.0	0.9938	3.64	0.54	10.0
508	1	5.9	0.62	0.28	3.5	0.039	55.0	152.0	0.9907	3.44	0.44	12.0
509	1	6.0	0.24	0.27	1.9	0.048	40.0	170.0	0.9938	3.64	0.54	10.0
510	1	6.7	0.27	0.12	1.3	0.041	62.0	138.0	0.9921	3.21	0.42	10.0
511	1	7.8	0.34	0.35	1.8	0.042	8.0	167.0	0.9908	3.11	0.41	12.1
512	1	7.3	0.26	0.36	5.2	0.04	31.0	141.0	0.9931	3.16	0.59	11.0
513	1	7.4	0.36	0.33	1.4	0.025	27.0	55.0	0.9915	3.21	0.33	11.2
514	1	7.8	0.28	0.32	9.0	0.036	34.0	115.0	0.9952	3.17	0.39	10.3
515	1	6.1	0.31	0.26	2.2	0.051	28.0	167.0	0.9926	3.37	0.47	10.4
516	1	6.8	0.18	0.37	1.6	0.055	47.0	154.0	0.9934	3.08	0.45	9.1
517	1	7.4	0.15	0.42	1.7	0.045	49.0	154.0	0.992	3.0	0.6	10.4
518	1	7.2165793124710955	0.13	0.28	1.9	0.05	20.0	78.0	0.9918	3.43	0.64	10.8
519	1	7.2	0.34	0.34	12.6	0.048	7.0	41.0	0.9942	3.19	0.4	11.7
520	1	7.9	0.19	0.26	2.1	0.039	8.0	143.0	0.9942	3.05	0.74	9.8
521	1	7.9	0.33969101556480197	0.26	2.1	0.039	8.0	143.0	0.9942	3.05	0.74	9.8
522	1	6.9	0.25	0.4	1.3	0.038	22.0	101.0	0.9901	3.03	0.39	11.4
523	1	5.8	0.36	0.32	1.7	0.033	22.0	96.0	0.9898	3.03	0.38	11.2
524	1	5.6	0.35	0.37	1.0	0.038	6.0	72.0	0.9902	3.37	0.34	11.4
525	1	5.9	0.32	0.39	3.3	0.114	24.0	140.0	0.9934	3.09	0.45	9.2
526	1	7.2	0.31	0.46	5.0	0.04	3.0	29.0	0.9906	3.04	0.53	12.5
527	1	6.1	0.28	0.22	1.8	0.034	32.0	116.0	0.9898	3.36	0.44	12.6
528	1	5.2	0.36	0.02	1.6	0.031	24.0	104.0	0.9896	3.44	0.35	12.2
529	1	5.6	0.19	0.47	4.5	0.03	19.0	112.0	0.9922	3.56	0.45	11.2
530	1	6.4	0.1	0.35	4.9	0.048	31.0	103.0	0.9947	3.43	0.79	9.7
531	1	6.4	0.18	0.48	4.0	0.186	64.0	150.0	0.9945	3.06	0.4	9.3
532	1	7.4	0.25	0.36	13.2	0.067	53.0	178.0	0.9976	3.01	0.48	9.0
533	1	7.4	0.25	0.36	13.2	0.067	53.0	178.0	0.9976	3.01	0.48	9.0
534	1	7.4	0.25	0.36	13.2	0.067	53.0	178.0	0.9976	3.01	0.48	9.0
535	1	7.9	0.345	0.51	15.3	0.047	54.0	171.0	0.9987	3.09	0.51	9.1
536	1	7.9	0.345	0.51	15.3	0.047	54.0	171.0	0.9987	3.09	0.51	9.1
537	1	7.4	0.25	0.36	13.2	0.067	53.0	178.0	0.9976	3.01	0.48	9.0
538	1	6.1	0.24	0.3	1.5	0.045	22.0	61.0	0.992	3.31	0.54	10.4
539	1	6.8	0.25	0.24	4.55	0.053	41.0	211.0	0.9955	3.37	0.67	9.5
540	1	6.7	0.31	0.31	9.9	0.04	10.0	175.0	0.9953	3.46	0.55	11.4
541	1	7.2	0.46	0.65	10.4	0.05	76.0	192.0	0.9976	3.16	0.42	8.7
542	1	5.5	0.35	0.35	1.1	0.045	14.0	167.0	0.992	3.34	0.68	9.9
543	1	6.7	0.24	0.41	8.7	0.036	29.0	148.0	0.9952	3.22	0.62	9.9
544	1	6.8	0.28	0.17	13.9	0.047	49.0	162.0	0.9983	3.21	0.51	9.0
545	1	6.4	0.16	0.22	1.4	0.04	41.0	149.0	0.9933	3.49	0.58	10.0
546	1	6.3	0.26	0.24	7.2	0.039	38.0	172.0	0.9958	3.49	0.64	9.7
547	1	7.7	0.22	0.42	1.9	0.052	10.0	87.0	0.9922	3.3	0.49	11.8
548	1	6.5	0.18	0.31	1.7	0.044	30.0	127.0	0.9928	3.49	0.5	10.2
549	1	7.2	0.46	0.65	10.4	0.05	76.0	192.0	0.9976	3.16	0.42	8.7
550	1	7.0	0.3	0.51	13.6	0.05	40.0	168.0	0.9976	3.07	0.52	9.6
551	1	9.2	0.25	0.34	1.2	0.026	31.0	93.0	0.9916	2.93	0.37	11.3
552	1	7.8	0.28	0.34	1.6	0.028	32.0	118.0	0.9901	3.0	0.38	12.1
553	1	7.0	0.3	0.51	13.6	0.05	40.0	168.0	0.9976	3.07	0.52	9.6
554	1	7.8	0.28	0.34	1.6	0.028	32.0	118.0	0.9901	3.0	0.38	12.1
555	1	9.2	0.25	0.34	1.2	0.026	31.0	93.0	0.9916	2.93	0.37	11.3
556	1	8.4	0.35	0.71	12.2	0.046	22.0	160.0	0.9982	2.98	0.65	9.4
557	1	6.1	0.41	0.24	1.6	0.049	16.0	137.0	0.993	3.32	0.5	10.4
558	1	5.9	0.21	0.24	12.1	0.044	53.0	165.0	0.9969	3.25	0.39	9.5
559	1	7.2	0.34	0.44	4.2	0.047	51.0	144.0	0.991	3.01	0.76	12.3
560	1	6.7	0.21	0.42	9.1	0.049	31.0	150.0	0.9953	3.12	0.74	9.9
561	1	5.9	0.37	0.1	1.6	0.057	39.0	128.0	0.9924	3.24	0.48	10.1
562	1	7.7	0.34	0.27	8.8	0.063	39.0	184.0	0.9969	3.09	0.63	9.2
563	1	7.4	0.3	0.22	1.4	0.046	16.0	135.0	0.9928	3.08	0.77	10.4
564	1	6.8	0.51	0.3	4.2	0.066	38.0	165.0	0.9945	3.2	0.42	9.1
565	1	7.8	0.22	0.38	10.3	0.059	28.0	99.0	0.9967	3.12	0.47	10.0
